                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.37696,                0.40942,                0.84715,                0.71071,                0.75893,                0.81205,                0.76439,                0.37832,                0.85341,                0.86823,              0.0036838,              0.0036838,              0.0036838
                    322,                0.38791,                0.41253,                0.84494,                0.72609,                0.72001,                0.79944,                0.74494,                0.40058,                0.90065,                0.87106,               0.003664,               0.003664,               0.003664
                    323,                0.37331,                0.41869,                0.84258,                0.73241,                0.73057,                0.78807,                 0.7401,                0.40076,                 0.9289,                0.87109,              0.0036442,              0.0036442,              0.0036442
                    324,                0.37917,                 0.4125,                 0.8524,                0.73769,                0.72668,                 0.8105,                0.76851,                0.36011,                0.84162,                0.86326,              0.0036244,              0.0036244,              0.0036244
                    325,                0.38794,                0.41109,                0.84017,                0.67188,                0.80243,                0.78705,                0.74251,                0.35428,                0.81517,                 0.8646,              0.0036046,              0.0036046,              0.0036046
                    326,                0.37455,                0.40465,                0.83824,                0.71698,                0.74017,                0.80718,                0.76696,                0.35452,                0.82992,                 0.8645,              0.0035848,              0.0035848,              0.0035848
                    327,                0.37951,                0.41801,                0.84077,                0.76782,                0.74211,                0.79669,                0.75808,                0.39193,                0.86077,                 0.8693,               0.003565,               0.003565,               0.003565
                    328,                0.37373,                0.39419,                0.84108,                0.70576,                 0.7346,                0.77943,                0.73419,                0.40226,                0.88674,                0.87302,              0.0035452,              0.0035452,              0.0035452
                    329,                0.37152,                0.39102,                0.84642,                0.71525,                0.72192,                0.77865,                0.73184,                0.39932,                0.88861,                  0.871,              0.0035254,              0.0035254,              0.0035254
                    330,                0.37599,                0.39496,                0.84925,                 0.7079,                0.74229,                0.79784,                0.75799,                0.38655,                0.86247,                  0.868,              0.0035056,              0.0035056,              0.0035056
                    331,                0.38093,                0.41043,                0.84386,                0.74761,                0.74425,                0.81443,                0.77471,                0.38197,                0.85509,                0.86927,              0.0034858,              0.0034858,              0.0034858
                    332,                0.37656,                0.41051,                 0.8484,                0.74402,                0.77327,                0.81622,                0.77461,                 0.4417,                0.87849,                0.87798,               0.003466,               0.003466,               0.003466
                    333,                0.36787,                0.40304,                0.85266,                0.78754,                0.75761,                0.81932,                0.77421,                0.40885,                0.85543,                0.87118,              0.0034462,              0.0034462,              0.0034462
                    334,                0.37337,                0.39381,                0.84922,                0.75462,                0.77979,                0.78891,                0.75603,                0.38921,                 0.8311,                0.86761,              0.0034264,              0.0034264,              0.0034264
                    335,                0.37065,                 0.4141,                0.83738,                0.70196,                0.81862,                 0.8368,                0.80274,                0.37032,                0.81051,                0.86568,              0.0034066,              0.0034066,              0.0034066
                    336,                0.38082,                0.39841,                0.84019,                0.73781,                0.81577,                0.83869,                0.80313,                0.37022,                0.77848,                0.86553,              0.0033868,              0.0033868,              0.0033868
                    337,                0.37461,                0.40094,                0.84047,                0.72927,                0.80895,                 0.8343,                0.80228,                0.35873,                0.77328,                0.86585,               0.003367,               0.003367,               0.003367
                    338,                0.37223,                0.40219,                0.84708,                  0.751,                0.79336,                0.83123,                0.79006,                0.37172,                 0.7916,                 0.8677,              0.0033472,              0.0033472,              0.0033472
                    339,                0.36986,                0.40636,                0.83859,                0.75339,                0.79892,                0.83658,                0.79786,                0.37867,                0.81998,                0.87214,              0.0033274,              0.0033274,              0.0033274
                    340,                0.37876,                0.41421,                0.85389,                0.82644,                0.75374,                0.83578,                0.80089,                0.37271,                0.80774,                0.86739,              0.0033076,              0.0033076,              0.0033076
                    341,                0.36994,                0.40937,                 0.8452,                0.74487,                0.79587,                0.83773,                0.80146,                0.36905,                0.79243,                0.86576,              0.0032878,              0.0032878,              0.0032878
                    342,                0.36927,                0.39192,                0.83956,                0.81481,                0.77315,                 0.8172,                0.77947,                 0.3737,                0.77937,                0.86692,               0.003268,               0.003268,               0.003268
                    343,                0.36474,                0.40442,                0.83826,                0.74299,                0.80668,                 0.8028,                0.76134,                0.39408,                0.80797,                   0.87,              0.0032482,              0.0032482,              0.0032482
                    344,                 0.3681,                0.40584,                0.83531,                0.72037,                0.81285,                 0.8044,                0.75875,                0.39825,                0.81597,                0.87147,              0.0032284,              0.0032284,              0.0032284
                    345,                0.36752,                0.37763,                 0.8386,                0.72891,                0.80524,                0.80705,                0.76592,                0.37549,                  0.813,                0.86681,              0.0032086,              0.0032086,              0.0032086
                    346,                0.36467,                0.37965,                0.83779,                0.76627,                0.79577,                0.81354,                0.77414,                0.35876,                0.83544,                0.86431,              0.0031888,              0.0031888,              0.0031888
                    347,                0.37796,                0.39959,                0.84265,                0.76638,                0.77739,                0.81662,                0.78153,                0.35704,                0.84825,                0.86558,               0.003169,               0.003169,               0.003169
                    348,                 0.3726,                0.39914,                0.84587,                0.74916,                0.79892,                0.81212,                0.78192,                 0.3652,                0.85794,                0.86633,              0.0031492,              0.0031492,              0.0031492
                    349,                0.36624,                0.39672,                0.84821,                0.75396,                0.76735,                0.80191,                0.77252,                0.37303,                 0.8941,                0.86914,              0.0031294,              0.0031294,              0.0031294
                    350,                0.36806,                0.39718,                0.84683,                0.74687,                 0.7615,                 0.8095,                0.77712,                0.39047,                0.90577,                0.87278,              0.0031096,              0.0031096,              0.0031096
                    351,                0.37056,                0.38931,                0.84595,                 0.7611,                 0.7549,                0.80509,                0.76675,                0.37851,                0.92798,                0.86694,              0.0030898,              0.0030898,              0.0030898
                    352,                0.36925,                0.39212,                0.84305,                0.76441,                0.77145,                0.82375,                0.78835,                0.36877,                 0.8487,                0.86367,                0.00307,                0.00307,                0.00307
                    353,                0.36291,                0.38145,                0.83569,                0.76166,                0.76991,                0.82214,                 0.7796,                0.37084,                0.86235,                0.86526,              0.0030502,              0.0030502,              0.0030502
                    354,                0.35305,                0.36879,                0.83601,                0.75916,                0.76009,                 0.8187,                0.77419,                0.37178,                0.85534,                0.86433,              0.0030304,              0.0030304,              0.0030304
                    355,                0.36694,                0.39378,                0.84445,                0.75401,                0.73773,                0.81944,                0.77459,                 0.3877,                0.87641,                0.86837,              0.0030106,              0.0030106,              0.0030106
                    356,                0.36266,                0.38932,                0.84411,                0.77135,                0.74623,                0.81696,                0.77409,                0.37973,                0.84829,                0.86691,              0.0029908,              0.0029908,              0.0029908
                    357,                0.36074,                0.37039,                0.83127,                0.77207,                0.75521,                  0.824,                0.77625,                0.36276,                0.80766,                0.86575,               0.002971,               0.002971,               0.002971
                    358,                0.37341,                0.39004,                0.84603,                0.75588,                0.75062,                0.81346,                 0.7687,                0.38884,                0.84778,                 0.8703,              0.0029512,              0.0029512,              0.0029512
                    359,                0.36581,                0.40516,                0.84473,                0.72809,                0.74563,                0.80562,                0.76437,                0.38499,                0.86556,                0.87043,              0.0029314,              0.0029314,              0.0029314
                    360,                0.35569,                0.37711,                0.83203,                0.71591,                0.79204,                0.77126,                0.73018,                0.39691,                0.85129,                 0.8742,              0.0029116,              0.0029116,              0.0029116
                    361,                0.36862,                0.39674,                0.84693,                0.72047,                0.79545,                0.77232,                 0.7276,                0.40122,                0.86747,                0.87497,              0.0028918,              0.0028918,              0.0028918
                    362,                0.35278,                 0.3758,                0.84051,                 0.7092,                0.77765,                0.77266,                0.73018,                0.38844,                0.86489,                0.87176,               0.002872,               0.002872,               0.002872
                    363,                0.35707,                0.37077,                0.83629,                0.71356,                0.73854,                0.78418,                0.74377,                0.38569,                0.87947,                0.87149,              0.0028522,              0.0028522,              0.0028522
                    364,                0.35523,                0.37294,                0.83823,                0.74097,                0.73405,                0.81493,                0.78293,                0.36974,                0.88077,                0.86827,              0.0028324,              0.0028324,              0.0028324
                    365,                0.34743,                0.36913,                0.83001,                0.74509,                 0.7309,                0.81785,                0.78762,                0.36179,                0.89081,                0.86767,              0.0028126,              0.0028126,              0.0028126
                    366,                0.35298,                0.37087,                0.83878,                0.75115,                0.70895,                  0.812,                0.78193,                0.35518,                0.88552,                0.86622,              0.0027928,              0.0027928,              0.0027928
                    367,                0.35693,                0.38609,                0.83786,                0.78447,                0.74209,                0.81116,                0.77947,                0.36545,                 0.8904,                0.86628,               0.002773,               0.002773,               0.002773
                    368,                0.35716,                0.38413,                0.84339,                0.78666,                0.73126,                 0.8045,                0.77118,                0.36289,                0.88884,                0.86532,              0.0027532,              0.0027532,              0.0027532
                    369,                0.35872,                0.36713,                0.84725,                 0.7928,                0.74434,                0.79589,                 0.7603,                0.35936,                0.87853,                0.86755,              0.0027334,              0.0027334,              0.0027334
                    370,                0.35449,                 0.3729,                 0.8455,                0.80917,                0.74456,                0.79243,                 0.7567,                0.36935,                0.87474,                0.86917,              0.0027136,              0.0027136,              0.0027136
                    371,                0.35527,                0.36646,                0.83839,                0.80352,                0.74936,                0.78688,                0.75426,                0.38142,                0.87721,                0.87141,              0.0026938,              0.0026938,              0.0026938
                    372,                0.35653,                0.37226,                0.84263,                0.74988,                0.79314,                0.79768,                0.76064,                0.38882,                0.87158,                0.87251,               0.002674,               0.002674,               0.002674
                    373,                0.34228,                0.37501,                0.83108,                0.73331,                0.79814,                0.79279,                 0.7588,                0.39391,                0.85429,                 0.8744,              0.0026542,              0.0026542,              0.0026542
                    374,                0.35637,                0.37914,                 0.8421,                0.70827,                0.81301,                 0.7922,                0.76196,                0.39374,                 0.8358,                0.87395,              0.0026344,              0.0026344,              0.0026344
                    375,                0.35919,                 0.3807,                0.83854,                0.73374,                 0.8095,                0.79578,                0.75946,                0.38831,                0.83095,                0.87392,              0.0026146,              0.0026146,              0.0026146
                    376,                0.35037,                0.36745,                0.83956,                0.79311,                 0.7704,                0.79321,                0.75743,                 0.3702,                 0.8164,                0.87014,              0.0025948,              0.0025948,              0.0025948
                    377,                0.34708,                0.35908,                 0.8336,                0.79277,                0.76215,                0.79147,                0.75029,                0.37987,                0.85489,                0.87121,               0.002575,               0.002575,               0.002575
                    378,                0.35249,                0.37262,                0.83809,                0.77897,                0.74931,                0.79507,                 0.7545,                 0.3674,                0.87638,                0.86711,              0.0025552,              0.0025552,              0.0025552
                    379,                0.33905,                0.36367,                0.83074,                0.71272,                0.79864,                0.79674,                0.75621,                0.36682,                 0.8878,                 0.8673,              0.0025354,              0.0025354,              0.0025354
                    380,                0.35343,                0.37607,                0.83416,                0.73221,                0.79016,                0.80222,                 0.7597,                0.38121,                0.87525,                0.87015,              0.0025156,              0.0025156,              0.0025156
                    381,                0.35218,                0.38389,                0.83641,                0.74526,                0.79186,                0.81158,                0.77022,                 0.3923,                0.87408,                0.87523,              0.0024958,              0.0024958,              0.0024958
                    382,                0.33982,                0.35129,                0.83582,                0.73762,                0.78742,                0.80923,                0.76679,                0.40046,                0.84338,                0.87853,               0.002476,               0.002476,               0.002476
                    383,                0.33085,                0.34583,                0.82661,                0.73439,                0.79617,                 0.8164,                0.77638,                0.38719,                0.82495,                0.87681,              0.0024562,              0.0024562,              0.0024562
                    384,                0.33397,                0.34729,                0.83001,                0.72551,                0.79137,                0.81766,                0.77506,                0.39827,                 0.8247,                0.87547,              0.0024364,              0.0024364,              0.0024364
                    385,                0.34553,                0.34616,                0.83758,                0.74524,                0.79402,                0.82226,                 0.7771,                0.40452,                0.81776,                0.87548,              0.0024166,              0.0024166,              0.0024166
                    386,                0.36095,                0.37249,                0.84671,                0.75279,                0.78771,                0.81481,                0.77076,                0.39568,                0.80476,                0.87208,              0.0023968,              0.0023968,              0.0023968
                    387,                0.34336,                0.36122,                0.83389,                0.76417,                0.78651,                0.81878,                0.77742,                0.37286,                0.81022,                0.86684,               0.002377,               0.002377,               0.002377
                    388,                0.32997,                0.35599,                0.82829,                 0.7708,                0.78482,                0.82933,                0.78973,                0.36363,                0.80767,                0.86664,              0.0023572,              0.0023572,              0.0023572
                    389,                0.34803,                0.36934,                0.83912,                0.77454,                 0.7822,                0.81839,                0.77929,                0.36577,                0.81176,                0.86814,              0.0023374,              0.0023374,              0.0023374
                    390,                0.33681,                 0.3525,                0.83299,                0.75027,                0.78661,                0.82363,                0.78461,                0.36609,                0.81842,                 0.8668,              0.0023176,              0.0023176,              0.0023176
                    391,                0.34493,                0.37084,                0.83376,                0.74064,                0.78485,                 0.8155,                0.77422,                0.36107,                0.84038,                0.86556,              0.0022978,              0.0022978,              0.0022978
                    392,                 0.3404,                0.36243,                0.83701,                0.75978,                0.78729,                0.80886,                 0.7715,                0.37121,                0.84714,                 0.8674,               0.002278,               0.002278,               0.002278
                    393,                 0.3402,                0.35207,                0.83601,                0.75935,                0.78897,                0.80729,                0.76879,                0.38096,                0.83864,                0.86913,              0.0022582,              0.0022582,              0.0022582
                    394,                0.32765,                0.34515,                0.82867,                0.76363,                0.79144,                0.81401,                0.77623,                0.36368,                0.85621,                0.86419,              0.0022384,              0.0022384,              0.0022384
                    395,                0.34311,                0.36893,                0.83905,                0.75223,                0.79232,                0.81118,                0.77659,                0.37031,                0.87039,                0.86386,              0.0022186,              0.0022186,              0.0022186
                    396,                0.33459,                0.35496,                0.82829,                0.74424,                0.79404,                0.82215,                0.77917,                0.37041,                0.85463,                0.86425,              0.0021988,              0.0021988,              0.0021988
                    397,                0.34096,                0.36202,                0.83576,                0.74179,                0.79059,                0.82111,                0.77767,                0.37056,                0.87122,                0.86373,               0.002179,               0.002179,               0.002179
                    398,                0.33197,                0.35233,                0.82519,                0.74055,                0.79534,                0.81357,                0.77522,                0.36133,                0.85425,                0.86237,              0.0021592,              0.0021592,              0.0021592
                    399,                0.33358,                0.34179,                0.82704,                0.81429,                0.76347,                0.81309,                  0.773,                0.36379,                0.83035,                0.86365,              0.0021394,              0.0021394,              0.0021394
                    400,                0.32998,                0.34403,                0.82448,                0.76816,                0.76398,                 0.8254,                0.78173,                0.36339,                0.84291,                0.86371,              0.0021196,              0.0021196,              0.0021196
                    401,                0.32885,                0.34011,                0.82937,                0.73953,                0.79695,                0.82247,                0.78187,                0.36628,                0.83825,                0.86308,              0.0020998,              0.0020998,              0.0020998
                    402,                0.32845,                   0.34,                0.83225,                0.73914,                0.79439,                0.82183,                 0.7807,                0.37023,                0.83405,                0.86364,                0.00208,                0.00208,                0.00208
                    403,                0.33179,                0.35822,                 0.8364,                0.73798,                0.79953,                0.81846,                 0.7762,                0.37319,                0.83336,                0.86424,              0.0020602,              0.0020602,              0.0020602
                    404,                0.32543,                0.33584,                0.82801,                0.73218,                0.79856,                0.80915,                0.76279,                0.37522,                0.85683,                0.86444,              0.0020404,              0.0020404,              0.0020404
                    405,                0.32754,                0.34787,                0.82758,                 0.7287,                0.80554,                0.81413,                0.77172,                0.38178,                0.87627,                 0.8678,              0.0020206,              0.0020206,              0.0020206
                    406,                0.32277,                0.34549,                0.82797,                0.72147,                0.80535,                0.81797,                 0.7747,                0.38725,                 0.9008,                0.86978,              0.0020008,              0.0020008,              0.0020008
                    407,                0.32972,                0.34844,                0.83372,                0.78513,                0.74559,                0.81729,                0.77206,                0.38891,                0.92359,                0.87164,               0.001981,               0.001981,               0.001981
                    408,                0.33046,                0.34995,                0.83197,                0.69456,                0.80831,                 0.8229,                0.78039,                0.38762,                0.92583,                 0.8708,              0.0019612,              0.0019612,              0.0019612
                    409,                0.33216,                0.35197,                 0.8298,                0.79813,                0.74893,                0.82575,                0.78233,                0.38902,                0.89989,                0.87125,              0.0019414,              0.0019414,              0.0019414
                    410,                  0.332,                0.36094,                0.83247,                0.80339,                0.75256,                0.82273,                0.77974,                 0.3868,                0.89981,                 0.8706,              0.0019216,              0.0019216,              0.0019216
                    411,                  0.325,                0.34574,                0.82946,                0.71623,                0.80736,                0.82531,                0.78163,                0.37992,                0.89582,                0.87067,              0.0019018,              0.0019018,              0.0019018
                    412,                0.32449,                0.32148,                 0.8245,                0.80426,                0.75197,                0.82531,                0.78089,                0.38379,                0.89697,                0.87011,               0.001882,               0.001882,               0.001882
                    413,                 0.3271,                0.34711,                0.82762,                0.79908,                0.74361,                0.82553,                0.78213,                0.38673,                    0.9,                0.87049,              0.0018622,              0.0018622,              0.0018622
                    414,                0.32356,                0.33737,                 0.8313,                0.78991,                 0.7469,                0.80748,                0.76642,                0.39178,                0.92163,                0.87309,              0.0018424,              0.0018424,              0.0018424
                    415,                0.33016,                0.34594,                0.83135,                0.79344,                0.74347,                0.80824,                0.76677,                 0.3918,                0.91108,                0.87319,              0.0018226,              0.0018226,              0.0018226
                    416,                 0.3291,                0.33323,                0.83401,                0.70482,                  0.783,                0.80894,                0.77156,                0.39006,                0.92672,                0.87287,              0.0018028,              0.0018028,              0.0018028
                    417,                0.33088,                0.33903,                0.83295,                0.78272,                0.75031,                0.80509,                0.76611,                0.38691,                0.93486,                0.87304,               0.001783,               0.001783,               0.001783
                    418,                 0.3331,                0.35218,                0.83151,                0.79224,                0.74468,                0.81067,                0.77073,                0.38234,                0.93041,                0.87326,              0.0017632,              0.0017632,              0.0017632
                    419,                0.32157,                0.33629,                0.83254,                0.79636,                0.74039,                0.81365,                0.77349,                 0.3867,                 0.9165,                0.87457,              0.0017434,              0.0017434,              0.0017434
                    420,                0.31593,                0.32126,                0.82111,                0.70682,                0.79214,                0.80609,                0.76575,                0.37707,                0.91137,                0.87143,              0.0017236,              0.0017236,              0.0017236
                    421,                0.31988,                0.34985,                0.83156,                0.71066,                0.78956,                0.80889,                0.76872,                0.37593,                 0.8935,                0.87041,              0.0017038,              0.0017038,              0.0017038
                    422,                0.31958,                0.34327,                0.82655,                0.72055,                0.78935,                0.80702,                0.76358,                0.37664,                0.88545,                 0.8687,               0.001684,               0.001684,               0.001684
                    423,                0.32283,                0.34269,                0.82895,                0.72248,                0.78965,                 0.8134,                0.77288,                 0.3745,                0.87677,                0.86759,              0.0016642,              0.0016642,              0.0016642
                    424,                0.32056,                0.33952,                0.82767,                0.73771,                 0.7875,                0.81689,                 0.7772,                0.37289,                0.88976,                0.86784,              0.0016444,              0.0016444,              0.0016444
                    425,                0.31221,                0.32545,                0.82292,                0.73163,                0.79116,                0.81294,                0.77096,                0.38001,                0.89934,                 0.8697,              0.0016246,              0.0016246,              0.0016246
                    426,                0.31611,                0.33016,                 0.8253,                0.73377,                0.79173,                0.79886,                0.75797,                0.39244,                0.89992,                0.87216,              0.0016048,              0.0016048,              0.0016048
                    427,                0.31441,                0.33592,                0.82424,                0.73055,                0.79386,                0.82396,                0.78363,                0.39186,                0.89607,                0.87117,               0.001585,               0.001585,               0.001585
                    428,                0.31907,                0.34516,                0.82587,                0.74767,                0.79678,                0.80847,                0.77051,                0.37785,                0.87433,                0.86745,              0.0015652,              0.0015652,              0.0015652
                    429,                0.30759,                0.32522,                0.82042,                0.74705,                0.79233,                0.80383,                 0.7643,                0.37944,                0.87228,                0.86694,              0.0015454,              0.0015454,              0.0015454
                    430,                0.32005,                0.33291,                0.82539,                0.73615,                0.79461,                0.79994,                0.76046,                0.38532,                0.86553,                 0.8678,              0.0015256,              0.0015256,              0.0015256
                    431,                0.31338,                0.34138,                0.82396,                0.80603,                0.76078,                0.80242,                0.76039,                0.39209,                0.87017,                0.86918,              0.0015058,              0.0015058,              0.0015058
                    432,                0.30908,                0.31763,                0.83034,                0.73598,                0.80022,                0.80157,                0.76132,                 0.3922,                0.87459,                0.86803,               0.001486,               0.001486,               0.001486
                    433,                0.31134,                0.31805,                0.82763,                0.73745,                0.79551,                 0.8116,                0.77354,                0.37964,                0.87591,                 0.8652,              0.0014662,              0.0014662,              0.0014662
                    434,                  0.313,                0.32532,                0.82662,                0.73746,                0.79853,                0.80702,                0.76875,                0.37232,                 0.8753,                0.86495,              0.0014464,              0.0014464,              0.0014464
                    435,                0.31557,                0.32346,                0.82392,                 0.8101,                0.76374,                0.80315,                0.76488,                0.37176,                0.87191,                0.86407,              0.0014266,              0.0014266,              0.0014266
                    436,                0.31217,                0.32247,                0.82905,                0.80763,                0.76245,                  0.804,                 0.7646,                0.37402,                  0.867,                0.86428,              0.0014068,              0.0014068,              0.0014068
                    437,                0.31098,                0.32748,                0.81773,                0.80934,                0.76489,                0.79238,                0.75359,                0.38136,                0.86753,                0.86554,               0.001387,               0.001387,               0.001387
                    438,                0.32201,                0.32851,                0.83322,                0.81062,                0.76365,                 0.7921,                0.75327,                0.37996,                0.88434,                0.86648,              0.0013672,              0.0013672,              0.0013672
                    439,                0.31441,                0.32254,                0.83445,                0.80912,                0.76198,                0.78946,                0.74909,                0.38034,                0.88237,                0.86685,              0.0013474,              0.0013474,              0.0013474
                    440,                0.31067,                 0.3329,                0.82704,                0.81048,                0.76411,                0.78964,                0.75355,                0.37944,                0.88303,                0.86724,              0.0013276,              0.0013276,              0.0013276
                    441,                0.31337,                  0.329,                0.82151,                0.81136,                0.76355,                0.79644,                0.75613,                0.38375,                0.88148,                0.86796,              0.0013078,              0.0013078,              0.0013078
                    442,                0.31849,                0.33515,                0.83346,                0.81004,                0.75893,                0.79133,                0.75226,                0.37937,                0.88275,                0.86614,               0.001288,               0.001288,               0.001288
                    443,                0.30928,                0.32375,                0.83274,                0.80999,                0.75603,                0.79252,                0.75234,                0.37934,                0.88803,                0.86618,              0.0012682,              0.0012682,              0.0012682
                    444,                 0.3106,                0.33077,                0.83091,                0.81111,                0.75896,                0.78618,                0.74726,                0.37806,                0.88051,                0.86562,              0.0012484,              0.0012484,              0.0012484
                    445,                0.29775,                0.32373,                0.82221,                0.81232,                0.75731,                0.78935,                0.75247,                0.38058,                0.87856,                0.86607,              0.0012286,              0.0012286,              0.0012286
                    446,                0.32022,                0.32571,                0.82986,                0.81111,                0.75603,                0.78117,                0.74255,                0.38001,                0.88794,                0.86646,              0.0012088,              0.0012088,              0.0012088
                    447,                0.31277,                0.32157,                0.82788,                0.81071,                0.75443,                0.78136,                0.74285,                0.38154,                0.89385,                0.86723,               0.001189,               0.001189,               0.001189
                    448,                0.31457,                0.32833,                0.83284,                0.81331,                0.75238,                0.78565,                0.74768,                0.37871,                  0.887,                 0.8668,              0.0011692,              0.0011692,              0.0011692
                    449,                 0.3011,                0.30686,                0.82665,                0.81223,                0.75349,                0.78451,                0.74479,                 0.3813,                0.89315,                0.86683,              0.0011494,              0.0011494,              0.0011494
                    450,                0.30387,                0.31886,                0.82602,                0.81088,                0.75532,                0.78408,                0.74489,                0.38017,                0.88964,                0.86626,              0.0011296,              0.0011296,              0.0011296
                    451,                0.30428,                0.32393,                0.82341,                0.81272,                0.75388,                 0.7866,                0.74595,                0.38088,                0.89296,                 0.8653,              0.0011098,              0.0011098,              0.0011098
                    452,                 0.3043,                0.32598,                0.82581,                 0.8094,                0.75428,                0.79076,                0.75186,                0.38319,                0.90993,                0.86546,                0.00109,                0.00109,                0.00109
                    453,                 0.3048,                 0.3274,                0.82792,                0.80311,                0.75394,                0.78553,                0.74521,                0.38198,                0.90975,                0.86555,              0.0010702,              0.0010702,              0.0010702
                    454,                 0.2968,                0.32548,                0.82397,                0.80736,                0.75588,                0.78283,                0.74245,                0.38256,                0.91206,                0.86576,              0.0010504,              0.0010504,              0.0010504
                    455,                0.30561,                0.31585,                 0.8273,                0.80981,                0.75505,                0.78268,                0.73914,                0.38772,                0.91877,                0.86639,              0.0010306,              0.0010306,              0.0010306
                    456,                0.29482,                 0.3112,                0.82175,                0.80834,                 0.7563,                0.78606,                0.74536,                0.38839,                0.91153,                0.86649,              0.0010108,              0.0010108,              0.0010108
                    457,                0.30165,                0.32008,                 0.8228,                0.80502,                 0.7603,                0.78763,                0.74753,                0.38833,                0.89778,                0.86637,               0.000991,               0.000991,               0.000991
                    458,                0.30623,                0.31804,                0.82538,                0.80245,                0.76019,                 0.7918,                 0.7506,                0.37901,                0.87802,                0.86429,              0.0009712,              0.0009712,              0.0009712
                    459,                0.29287,                0.30213,                0.82656,                0.80187,                0.75606,                 0.7938,                0.75464,                0.37705,                0.87641,                0.86436,              0.0009514,              0.0009514,              0.0009514
                    460,                0.29398,                0.30603,                0.82146,                0.80247,                0.75633,                0.79297,                0.75324,                0.38049,                0.88163,                0.86563,              0.0009316,              0.0009316,              0.0009316
                    461,                0.29052,                0.30985,                0.81474,                0.80232,                0.75628,                0.79451,                0.75496,                0.38144,                0.89137,                0.86589,              0.0009118,              0.0009118,              0.0009118
                    462,                0.29632,                 0.3012,                0.82756,                0.80276,                0.76345,                0.80174,                0.76246,                0.37474,                0.87847,                0.86597,               0.000892,               0.000892,               0.000892
                    463,                0.30453,                0.32379,                0.82173,                0.80263,                0.76748,                0.80411,                0.76483,                0.37112,                0.87148,                0.86621,              0.0008722,              0.0008722,              0.0008722
                    464,                0.30146,                0.32871,                0.82644,                0.80206,                0.76755,                0.80546,                0.76657,                0.37463,                0.87321,                0.86728,              0.0008524,              0.0008524,              0.0008524
                    465,                0.29851,                0.30847,                0.81567,                0.80053,                 0.7653,                0.80518,                 0.7672,                0.37781,                 0.8787,                0.86843,              0.0008326,              0.0008326,              0.0008326
                    466,                0.28873,                0.29598,                0.82231,                 0.7988,                0.75846,                0.80264,                0.76278,                0.37717,                0.88219,                0.86853,              0.0008128,              0.0008128,              0.0008128
                    467,                0.29268,                0.30326,                0.81951,                0.80379,                0.75241,                0.80179,                0.76343,                0.37639,                0.87676,                0.86881,               0.000793,               0.000793,               0.000793
                    468,                0.29406,                  0.304,                0.82348,                0.80288,                0.75156,                0.80308,                0.76485,                0.37828,                0.87598,                0.86842,              0.0007732,              0.0007732,              0.0007732
                    469,                0.29103,                0.29475,                0.81794,                0.71922,                0.80443,                0.80597,                0.76835,                0.37632,                0.87526,                0.86799,              0.0007534,              0.0007534,              0.0007534
                    470,                0.29338,                 0.3116,                 0.8227,                0.71936,                0.80394,                0.80621,                0.76932,                0.37624,                0.87966,                0.86769,              0.0007336,              0.0007336,              0.0007336
                    471,                0.29467,                0.30532,                  0.824,                0.71472,                0.80306,                0.80621,                0.77064,                0.37379,                0.87989,                0.86721,              0.0007138,              0.0007138,              0.0007138
                    472,                0.29906,                0.30365,                0.82527,                0.71337,                0.80322,                0.80524,                0.77157,                0.37389,                0.87891,                0.86819,               0.000694,               0.000694,               0.000694
                    473,                0.29013,                0.30008,                0.82474,                0.70814,                0.79787,                0.81301,                0.77865,                0.37475,                0.87531,                0.86769,              0.0006742,              0.0006742,              0.0006742
                    474,                0.28798,                0.30326,                0.81921,                0.72546,                0.79697,                0.81301,                0.77927,                0.37339,                 0.8779,                0.86834,              0.0006544,              0.0006544,              0.0006544
                    475,                0.29025,                0.29624,                0.82167,                 0.7129,                0.79781,                0.81166,                0.77658,                0.37441,                0.87692,                0.86894,              0.0006346,              0.0006346,              0.0006346
                    476,                0.28169,                0.28752,                0.81727,                0.70154,                0.79946,                0.81417,                   0.78,                0.37517,                0.88082,                0.86926,              0.0006148,              0.0006148,              0.0006148
                    477,                 0.2882,                0.29606,                 0.8269,                0.79322,                0.74873,                0.80079,                0.76496,                0.37456,                0.87668,                 0.8687,               0.000595,               0.000595,               0.000595
                    478,                0.30153,                0.31693,                0.82328,                0.79591,                0.74147,                0.79766,                0.76375,                0.37216,                0.87598,                0.86835,              0.0005752,              0.0005752,              0.0005752
                    479,                0.29314,                0.30603,                0.81692,                0.78702,                0.75704,                0.79766,                0.76153,                0.37295,                0.87468,                0.86801,              0.0005554,              0.0005554,              0.0005554
                    480,                 0.2784,                0.28917,                0.82023,                0.80175,                0.74368,                0.79544,                0.75889,                 0.3681,                0.87522,                0.86718,              0.0005356,              0.0005356,              0.0005356
                    481,                0.28684,                0.29487,                0.81892,                0.80358,                0.74635,                0.79566,                0.76121,                0.37029,                0.87668,                0.86783,              0.0005158,              0.0005158,              0.0005158
                    482,                0.28764,                0.29538,                0.82797,                0.80479,                0.74764,                0.80101,                0.76544,                0.37071,                0.88029,                0.86794,               0.000496,               0.000496,               0.000496
