                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 2.1509,                  4.434,                 2.8237,                0.00732,                  0.961,                0.03298,                0.01186,                 1.6671,                 3.8399,                 2.4578,             0.00034689,             0.00034689,             0.00034689
                     13,                 2.1014,                 4.3409,                 2.7712,                 0.0037,                0.96259,                0.02863,                0.00959,                 1.4831,                 3.9799,                  2.073,             0.00034307,             0.00034307,             0.00034307
                     14,                 2.0966,                  4.367,                 2.7485,                 0.0038,                0.95034,                 0.0392,                0.00848,                 1.6527,                 3.9629,                 2.3479,             0.00033926,             0.00033926,             0.00033926
                     15,                 2.0378,                 4.3509,                  2.669,                0.97255,                0.01361,                0.04863,                0.01382,                 1.5886,                 3.8556,                 2.2894,             0.00033545,             0.00033545,             0.00033545
                     16,                 1.9764,                 4.3027,                 2.6235,                0.81834,                0.01361,                0.06159,                0.01808,                 1.5851,                 3.7669,                 2.3448,             0.00033164,             0.00033164,             0.00033164
                     17,                   1.94,                 4.2465,                 2.5827,                0.97241,                 0.0068,                0.05323,                0.02551,                 1.6627,                 3.7788,                 2.1301,             0.00032783,             0.00032783,             0.00032783
                     18,                 1.9469,                 4.1947,                 2.5615,                0.00751,                0.99048,                 0.0723,                0.03064,                 1.6917,                 3.6275,                 2.3667,             0.00032402,             0.00032402,             0.00032402
                     19,                 1.9087,                 4.1033,                 2.5461,                0.81793,                0.03401,                0.04724,                0.01484,                 1.5352,                 3.8698,                  2.372,              0.0003202,              0.0003202,              0.0003202
                     20,                 1.8676,                  4.117,                 2.4854,                0.99733,                0.01361,                0.08665,                0.03248,                 1.4281,                 3.6452,                 2.0882,             0.00031639,             0.00031639,             0.00031639
                     21,                 1.8283,                 4.0767,                 2.4822,                      1,                0.01742,                 0.1344,                0.05051,                 1.4521,                 3.5182,                 2.0602,             0.00031258,             0.00031258,             0.00031258
                     22,                  1.812,                 4.0065,                 2.4505,                0.83886,                0.04985,                0.12364,                 0.0553,                  1.473,                 3.4913,                 2.4158,             0.00030877,             0.00030877,             0.00030877
                     23,                 1.7873,                 4.0017,                 2.4315,                 0.8386,                0.03912,                0.11165,                0.04572,                 1.6087,                 3.4787,                 2.4748,             0.00030496,             0.00030496,             0.00030496
                     24,                 1.7635,                  3.939,                 2.4027,                0.01667,                0.97449,                0.12686,                0.04519,                 1.5919,                  3.553,                 2.3969,             0.00030115,             0.00030115,             0.00030115
                     25,                  1.762,                 3.9865,                 2.3987,                0.92127,                0.04592,                0.12951,                0.04995,                 1.5657,                 3.3467,                 2.3574,             0.00029734,             0.00029734,             0.00029734
                     26,                 1.7357,                 3.9865,                 2.3817,                0.91179,                0.03382,                0.14073,                0.05651,                  1.334,                 3.3733,                  2.306,             0.00029352,             0.00029352,             0.00029352
                     27,                 1.7137,                 3.8779,                 2.3487,                0.89946,                0.04592,                0.16322,                0.07015,                 1.6707,                 3.3325,                 2.7694,             0.00028971,             0.00028971,             0.00028971
                     28,                 1.6942,                 3.8854,                 2.3449,                0.87783,                0.03401,                0.14512,                 0.0611,                 1.6295,                 3.4762,                 2.5252,              0.0002859,              0.0002859,              0.0002859
                     29,                 1.6789,                 3.8458,                 2.3286,                0.97603,                0.03401,                0.12479,                0.04023,                  1.508,                 3.6691,                 2.6947,             0.00028209,             0.00028209,             0.00028209
                     30,                 1.6759,                 3.8755,                 2.3043,                0.69201,                0.07426,                0.17641,                0.07927,                 1.3632,                 3.2414,                 2.4272,             0.00027828,             0.00027828,             0.00027828
                     31,                 1.6676,                 3.8799,                  2.316,                0.93017,                0.06973,                0.14531,                0.05645,                 1.3848,                 3.4229,                 2.2358,             0.00027447,             0.00027447,             0.00027447
                     32,                 1.6751,                 3.7988,                 2.3148,                0.82808,                0.08844,                0.16249,                0.07813,                 1.3455,                 3.1545,                 2.0882,             0.00027065,             0.00027065,             0.00027065
                     33,                 1.6269,                  3.762,                 2.2923,                0.99797,                0.03401,                0.14054,                0.06736,                 1.5031,                  3.479,                 2.4862,             0.00026684,             0.00026684,             0.00026684
                     34,                 1.6584,                 3.7061,                 2.3041,                0.84077,                0.05782,                0.10298,                0.04298,                  1.513,                 3.3369,                 2.6715,             0.00026303,             0.00026303,             0.00026303
                     35,                 1.6329,                 3.7783,                 2.2719,                0.92537,                0.04082,                0.13123,                0.04633,                 1.4121,                 3.4603,                 2.4468,             0.00025922,             0.00025922,             0.00025922
                     36,                 1.6227,                 3.7359,                 2.2428,                0.87478,                0.05272,                0.14301,                0.06838,                 1.4893,                 3.3694,                 2.5331,             0.00025541,             0.00025541,             0.00025541
                     37,                 1.6239,                  3.751,                 2.3032,                0.52152,                0.06859,                0.11149,                0.03971,                 1.4583,                  3.391,                 2.5777,              0.0002516,              0.0002516,              0.0002516
                     38,                 1.5757,                 3.7126,                 2.2548,                0.99978,                0.03401,                0.11645,                 0.0428,                 1.4447,                 3.4329,                 2.4645,             0.00024779,             0.00024779,             0.00024779
                     39,                 1.6114,                 3.7513,                 2.2847,                0.66552,                0.08844,                0.13244,                 0.0621,                  1.442,                 4.3798,                 2.6046,             0.00024397,             0.00024397,             0.00024397
                     40,                 1.5748,                 3.6686,                 2.2657,                0.75255,                0.12433,                0.16253,                0.07793,                 1.4931,                 3.2095,                 2.5518,             0.00024016,             0.00024016,             0.00024016
                     41,                 1.6047,                 3.6761,                  2.264,                0.48987,                0.11621,                0.14874,                0.06642,                 1.5302,                 3.3517,                 2.6603,             0.00023635,             0.00023635,             0.00023635
                     42,                 1.5694,                 3.6239,                 2.2222,                0.93879,                0.04862,                0.11514,                0.04657,                 1.4185,                 3.7944,                 2.3478,             0.00023254,             0.00023254,             0.00023254
                     43,                 1.5658,                 3.6568,                 2.2618,                0.93047,                0.03401,                 0.0535,                0.01749,                 1.4522,                 3.8409,                 2.7378,             0.00022873,             0.00022873,             0.00022873
                     44,                 1.5747,                 3.6666,                 2.2445,                0.64974,                 0.1074,                0.15298,                 0.0616,                 1.3681,                 4.0169,                   2.43,             0.00022492,             0.00022492,             0.00022492
                     45,                 1.5378,                 3.5814,                  2.197,                0.88733,                0.04082,                0.07536,                0.03227,                 1.3041,                 4.0921,                 2.4241,             0.00022111,             0.00022111,             0.00022111
                     46,                 1.5327,                 3.5452,                 2.2201,                0.54628,                0.04401,                0.13021,                0.04364,                 1.5947,                 3.5011,                   2.79,             0.00021729,             0.00021729,             0.00021729
                     47,                  1.551,                  3.525,                  2.192,                0.49679,                0.07919,                0.11558,                0.04358,                 1.4722,                  3.381,                  2.682,             0.00021348,             0.00021348,             0.00021348
                     48,                 1.5381,                 3.5262,                 2.1814,                0.62692,                0.03231,                0.07189,                0.01733,                 2.1601,                 3.9805,                 3.3026,             0.00020967,             0.00020967,             0.00020967
                     49,                 1.5649,                 3.6105,                 2.2337,                0.32991,                0.12564,                0.16087,                0.04464,                 1.7608,                 3.3916,                 3.0662,             0.00020586,             0.00020586,             0.00020586
                     50,                 1.5209,                 3.5302,                 2.2144,                0.98926,                0.02041,                0.08414,                0.02998,                 1.3807,                   3.73,                 2.6538,             0.00020205,             0.00020205,             0.00020205
                     51,                 1.5495,                 3.5423,                 2.1917,                0.32168,                0.11621,                0.13194,                0.05268,                 1.4252,                 3.3425,                 2.5345,             0.00019824,             0.00019824,             0.00019824
                     52,                 1.5406,                 3.5324,                 2.1808,                0.56151,                0.09301,                0.14321,                0.05614,                 1.4514,                  3.462,                 2.5866,             0.00019442,             0.00019442,             0.00019442
                     53,                 1.5246,                  3.515,                 2.2101,                0.14337,                0.14161,                0.10602,                0.02419,                 2.1286,                 3.8825,                  3.238,             0.00019061,             0.00019061,             0.00019061
                     54,                 1.5182,                 3.4639,                 2.2003,                0.61494,                 0.1024,                0.12779,                0.05257,                 1.3545,                  3.982,                 2.5927,              0.0001868,              0.0001868,              0.0001868
                     55,                 1.5605,                 3.5404,                 2.2058,                0.40903,                 0.0873,                0.11973,                0.05053,                 1.4546,                 4.1967,                 2.7149,             0.00018299,             0.00018299,             0.00018299
                     56,                 1.4979,                    3.5,                 2.1663,                0.14278,                0.10082,                0.13729,                0.04804,                 1.6298,                 3.6213,                 2.9082,             0.00017918,             0.00017918,             0.00017918
                     57,                 1.5184,                  3.475,                 2.1887,                0.97787,                0.03401,                0.05559,                0.01429,                 1.9596,                 4.2218,                 3.0859,             0.00017537,             0.00017537,             0.00017537
                     58,                 1.5007,                 3.4501,                 2.1858,                0.29655,                0.08468,                0.11882,                0.03704,                 1.6763,                 3.7769,                 3.0048,             0.00017156,             0.00017156,             0.00017156
                     59,                 1.5141,                 3.4474,                 2.1523,                0.34234,                0.09331,                0.09139,                0.02892,                 1.6475,                 4.8322,                 2.9902,             0.00016774,             0.00016774,             0.00016774
                     60,                 1.4792,                  3.381,                 2.1669,                0.30076,                0.06623,                0.07607,                0.01523,                 2.1767,                 4.4051,                 3.3674,             0.00016393,             0.00016393,             0.00016393
                     61,                 1.4752,                  3.368,                 2.1327,                0.07436,                0.10828,                0.11522,                0.03427,                 1.6647,                 3.6061,                 2.7895,             0.00016012,             0.00016012,             0.00016012
                     62,                 1.4661,                 3.4316,                 2.1298,                0.25543,                0.14115,                0.10278,                0.03226,                 1.7337,                  3.947,                 2.9078,             0.00015631,             0.00015631,             0.00015631
                     63,                 1.5137,                 3.4467,                 2.1644,                0.66138,                0.06953,                0.08052,                0.02642,                 1.4281,                 4.1831,                 2.7709,              0.0001525,              0.0001525,              0.0001525
                     64,                 1.4875,                 3.4321,                 2.1546,                0.43876,                0.11727,                0.13441,                0.05055,                  1.551,                 3.4541,                 2.7242,             0.00014869,             0.00014869,             0.00014869
                     65,                 1.5159,                 3.3812,                 2.1474,                0.34096,                0.03912,                 0.0473,                0.01204,                 2.0554,                 5.0814,                 3.2238,             0.00014488,             0.00014488,             0.00014488
                     66,                 1.4776,                 3.3895,                 2.1248,                0.22362,                0.09524,                0.08679,                 0.0265,                   1.78,                 4.5227,                 2.9805,             0.00014106,             0.00014106,             0.00014106
                     67,                 1.4783,                 3.3603,                 2.1245,                0.29526,                0.12062,                0.09987,                0.02809,                 1.8475,                  4.168,                 3.1324,             0.00013725,             0.00013725,             0.00013725
                     68,                 1.4741,                 3.3125,                 2.1263,                0.58531,                 0.0754,                0.09552,                0.03505,                 1.4543,                 4.1375,                 2.8513,             0.00013344,             0.00013344,             0.00013344
                     69,                 1.4703,                 3.3812,                 2.1229,                0.29141,                0.11038,                0.13262,                0.04142,                 1.7022,                 3.7577,                 2.9966,             0.00012963,             0.00012963,             0.00012963
                     70,                 1.4428,                 3.3379,                 2.0981,                0.22964,                0.12257,                0.14424,                0.04222,                 1.7367,                 3.6182,                 3.0344,             0.00012582,             0.00012582,             0.00012582
                     71,                 1.4645,                 3.3575,                 2.1363,                0.29042,                0.17914,                0.17238,                0.06662,                 1.4704,                 3.2034,                 2.7991,             0.00012201,             0.00012201,             0.00012201
                     72,                 1.4751,                 3.3187,                 2.1368,                0.45576,                0.09353,                0.07197,                0.02039,                 1.8996,                 3.9512,                 3.1677,              0.0001182,              0.0001182,              0.0001182
                     73,                 1.4332,                 3.3304,                  2.125,                0.61523,                0.17985,                0.11341,                 0.0344,                 1.7482,                 3.9657,                 3.0367,             0.00011438,             0.00011438,             0.00011438
                     74,                 1.4746,                  3.327,                 2.1273,                0.56069,                0.10979,                0.14896,                0.05861,                 1.4516,                 3.4933,                 2.7019,             0.00011057,             0.00011057,             0.00011057
                     75,                 1.4764,                 3.3241,                 2.1135,                0.28002,                0.11993,                0.12436,                0.04371,                 1.5975,                 3.5088,                 2.9459,             0.00010676,             0.00010676,             0.00010676
                     76,                 1.4254,                 3.2012,                 2.0918,                0.25459,                0.14811,                0.12776,                0.04003,                 1.7475,                  3.478,                 3.0588,             0.00010295,             0.00010295,             0.00010295
                     77,                 1.4775,                 3.2687,                 2.1103,                0.34908,                 0.0822,                0.08608,                0.02721,                 1.5703,                  3.615,                 2.9525,             9.9137e-05,             9.9137e-05,             9.9137e-05
                     78,                 1.4631,                 3.2654,                 2.1185,                0.30526,                0.06179,                0.07855,                0.02359,                 1.9123,                 3.8787,                 3.2086,             9.5326e-05,             9.5326e-05,             9.5326e-05
                     79,                  1.427,                 3.2388,                 2.0918,                0.19026,                0.13559,                 0.1208,                0.03732,                 1.6822,                 3.4802,                 2.9971,             9.1514e-05,             9.1514e-05,             9.1514e-05
                     80,                 1.4467,                 3.2538,                  2.087,                0.39502,                 0.0754,                0.09403,                0.03084,                 1.7742,                 3.6128,                 3.0666,             8.7703e-05,             8.7703e-05,             8.7703e-05
